system,order,num_pips,num_flat_exponents,jit,run,batch_size,run_per_sample,throughput
A4BC,5,1053,15504,2.0241782758384943,0.0002818942859303,16,0.0000176183928706,56758.86599544242
A4BC,5,1053,15504,2.02582412911579,0.0003304440909996,32,0.0000103263778437,96839.37728525656
A4BC,5,1053,15504,2.0245657660998404,0.0005103187959175,64,7.973731186211807e-6,125411.80241054553
A4BC,5,1053,15504,2.0365021300967783,0.0009054883078206,128,7.074127404848696e-6,141360.1908434088
A4BC,5,1053,15504,2.060485504101962,0.0017037979487795,256,6.655460737420071e-6,150252.55792999253
A4BC,5,1053,15504,2.061047649011016,0.002200519952923,512,4.297890533052851e-6,232672.2824393776
A4BC,5,1053,15504,2.1069849289488047,0.004709363698028,1024,4.598987986355496e-6,217439.14160394616
A4BC,5,1053,15504,2.109279072843492,0.0080174737188499,2048,3.914782089282198e-6,255442.0596583849
A4BC,5,1053,15504,2.133875760948285,0.0165201518619433,4096,4.033240200669752e-6,247939.60940733008
A4BC,5,1053,15504,2.173846129095182,0.0332033118770923,8192,4.053138656871625e-6,246722.37607874983
A4BC,5,1053,15504,2.1903227609582245,0.0664947917300742,16384,4.058520003056287e-6,246395.2374872972
A4BC,6,3250,54264,2.4994101258926094,0.0000581539091654,1,0.0000581539091654,17195.748563619578
A4BC,6,3250,54264,2.185329331085086,0.0003521671479102,2,0.0001760835739551,5679.12143954398
A4BC,6,3250,54264,2.1870697250124067,0.0003909039099235,4,0.0000977259774808,10232.693760424938
A4BC,6,3250,54264,2.2092189020477235,0.000476699206978,8,0.0000595874008722,16782.0711318444
A4BC,6,3250,54264,2.2239627970848237,0.0005318933699745,16,0.0000332433356234,30081.21721984429
A4BC,6,3250,54264,2.2255278029479086,0.0008331995061598,32,0.0000260374845674,38406.167746647625
A4BC,6,3250,54264,2.206734425853938,0.0015693154251202,64,0.0000245205535175,40782.113637284965
A4BC,6,3250,54264,2.225837665842846,0.002151739110006,128,0.0000168104617969,59486.76556780246
A4BC,6,3250,54264,2.23915892187506,0.0033217538159806,256,0.0000129756008436,77067.72210764367
A4BC,6,3250,54264,2.2469790468458086,0.0073786816780921,512,0.0000144114876525,69389.08904556335
A4BC,6,3250,54264,2.284517422085628,0.0144355308380909,1024,0.000014097198084,70936.08205234676
A4BC,6,3250,54264,2.2562541489023715,0.0289909766989294,2048,0.0000141557503412,70642.67000275389
A4BC,6,3250,54264,2.3304194482043386,0.0581992727229371,4096,0.0000142088068171,70378.88633934266
A4BC,6,3250,54264,2.3887294789310545,0.1167073347410187,8192,0.0000142465008228,70192.67484925938
A4BC,6,3250,54264,2.4697647800203413,0.3540379567828495,16384,0.0000216087620106,46277.523881568406
A4BC,7,9343,170544,1.900611404096708,0.0001181878109928,1,0.0001181878109928,8461.109412211157
A4BC,7,9343,170544,1.6344333509914577,0.0007669865929055,2,0.0003834932964527,2607.6075103521
A4BC,7,9343,170544,1.632953393040225,0.000814159321133,4,0.0002035398302832,4913.04330267114
A4BC,7,9343,170544,1.6459260259289294,0.0010176869849674,8,0.0001272108731209,7860.96326097356
A4BC,7,9343,170544,1.6656305179931223,0.0014473287360742,16,0.0000904580460046,11054.848564258016
A4BC,7,9343,170544,1.6611261731013656,0.0024018114621285,32,0.0000750566081915,13323.277244934512
A4BC,7,9343,170544,1.6574372979812324,0.0037999977038707,64,0.0000593749641229,16842.115439914145
A4BC,7,9343,170544,1.6565580361057073,0.0057821938500273,128,0.0000451733894533,22136.92645385687
A4BC,7,9343,170544,1.6591941670048982,0.0112313394148368,256,0.0000438724195892,22793.3633331229
A4BC,7,9343,170544,1.675453417934477,0.0227570435509551,512,0.0000444473506854,22498.528811687884
A4BC,7,9343,170544,1.7193516918923706,0.0455139327640645,1024,0.0000444471999649,22498.60510424839
